component_name,component_group_name,meta_value,ID_11_rep1,ID_11_rep2,ID_13_rep1,ID_13_rep2,ID_15_rep1,ID_15_rep2,ID_17_rep1,ID_17_rep2,ID_19_rep1,ID_19_rep2,ID_1_rep1,ID_1_rep2,ID_21_rep1,ID_21_rep2,ID_23_rep1,ID_23_rep2,ID_25_rep1,ID_25_rep2,ID_27_rep1,ID_27_rep2,ID_29_rep1,ID_29_rep2,ID_31_rep1,ID_31_rep2,ID_33_rep1,ID_33_rep2,ID_35_rep1,ID_35_rep2,ID_37_rep1,ID_37_rep2,ID_39_rep1,ID_39_rep2,ID_3_rep1,ID_3_rep2,ID_41_rep1,ID_41_rep2,ID_43_rep1,ID_43_rep2,ID_45_rep1,ID_45_rep2,ID_47_rep1,ID_47_rep2,ID_49_rep1,ID_49_rep2,ID_51_rep1,ID_51_rep2,ID_5_rep1,ID_5_rep2,ID_7_rep1,ID_7_rep2,ID_9_rep1,ID_9_rep2
Pro_258,Pro_258,peak_apex_int,413198.218750,287654.906250,839561.937500,693542.812500,911527.187500,745436.750000,1054796.500000,837875.750000,693104.250000,483094.531250,3122482.500000,2736516.000000,545946.750000,494165.187500,107010.460938,86235.187500,313443.656250,282989.375000,35772.343750,28734.880859,317134.656250,287056.718750,774047.062500,710628.687500,100239.078125,86493.351562,378140.937500,370114.531250,580573.625000,586399.875000,19906.408203,13097.710938,140962.328125,108785.773438,213071.859375,200724.140625,715047.750000,650991.187500,149833.859375,122660.875000,552398.062500,519262.593750,442611.500000,419551.562500,507373.375000,473222.937500,141665.828125,115243.734375,931628.250000,833351.250000,51572.050781,35939.406250
Pro_259,Pro_258,RT,427.615326,427.617828,427.619293,427.549774,427.655579,427.602203,427.651825,427.632843,427.622437,427.665100,428.379150,427.655792,427.590057,427.616302,427.628082,427.580902,427.613190,427.592682,427.575531,427.622894,427.606323,427.632660,427.576355,427.639374,427.592377,427.501465,427.670502,427.591705,427.617981,427.629456,427.441895,427.485046,427.656586,427.604340,427.616180,427.580353,427.523407,427.539673,427.551819,427.520477,427.578827,427.556030,427.562622,427.549561,427.526398,427.520508,427.530975,427.605988,427.603027,427.641357,427.577484,427.637848
Pro_259,Pro_258,peak_apex_int,647049.062500,450414.156250,1311234.250000,1085443.875000,1426138.875000,1173742.125000,1633069.125000,1300181.250000,1079286.625000,755140.687500,776740.000000,680261.375000,862684.187500,770662.437500,166060.953125,133980.078125,486164.500000,444757.562500,53408.054688,45017.617188,494959.531250,446912.250000,1209311.250000,1106390.875000,159036.296875,133264.250000,598671.250000,572411.625000,884677.937500,899826.687500,29583.822266,19504.763672,195285.656250,150613.015625,327819.250000,308528.750000,1114251.500000,1014018.687500,225872.578125,188252.765625,852386.125000,807292.625000,688456.875000,659753.125000,797483.187500,746823.812500,211736.625000,170504.968750,1452027.000000,1292794.125000,76236.000000,53978.820312
Pro_260,Pro_258,RT,427.615326,427.617828,427.619293,427.549774,427.655579,427.602203,427.651825,427.632843,427.622437,427.665100,428.379150,427.655792,427.590057,427.616302,427.628082,427.580902,427.613190,427.592682,427.575531,427.622894,427.606323,427.632660,427.576355,427.639374,427.592377,427.501465,427.670502,427.591705,427.617981,427.629456,427.441895,427.485046,427.656586,427.604340,427.616180,427.580353,427.523407,427.539673,427.551819,427.520477,427.578827,427.556030,427.562622,427.549561,427.526398,427.520508,427.530975,427.605988,427.603027,427.641357,427.577484,427.637848
Pro_260,Pro_258,peak_apex_int,369128.843750,257073.875000,746183.937500,619342.562500,820828.000000,668435.937500,940299.562500,743666.375000,613896.062500,427332.843750,304561.312500,265963.093750,489151.562500,441557.687500,93790.070312,76747.570312,275945.187500,255129.328125,30941.335938,24996.169922,281284.343750,252271.250000,688817.937500,627253.187500,91007.679688,76334.312500,336804.031250,324913.312500,499515.375000,506221.562500,16460.021484,11066.051758,109696.531250,83475.812500,182949.734375,173865.296875,629174.750000,566861.937500,127935.234375,104780.507812,481168.250000,454259.687500,390190.656250,370439.187500,444668.812500,414128.562500,118636.781250,95666.742188,827498.562500,733073.000000,44703.785156,29720.234375
Pro_261,Pro_258,RT,427.615326,427.617828,427.619293,427.549774,427.655579,427.602203,427.651825,427.632843,427.622437,427.665100,428.379150,427.655792,427.590057,427.616302,427.628082,427.580902,427.613190,427.592682,427.575531,427.622894,427.606323,427.632660,427.576355,427.639374,427.592377,427.501465,427.670502,427.591705,427.617981,427.629456,427.441895,427.485046,427.656586,427.604340,427.616180,427.580353,427.523407,427.539673,427.551819,427.520477,427.578827,427.556030,427.562622,427.549561,427.526398,427.520508,427.530975,427.605988,427.603027,427.641357,427.577484,427.637848
Pro_261,Pro_258,peak_apex_int,116084.796875,77777.351562,229166.890625,194906.859375,251893.406250,207419.203125,286948.375000,229339.906250,190137.921875,130993.765625,47706.363281,42451.449219,151826.125000,136171.875000,29424.244141,23799.169922,83473.257812,77487.968750,9753.690430,7512.942383,86477.648438,78516.773438,212308.687500,193453.656250,26883.119141,22744.384766,101849.507812,97560.578125,151347.187500,153493.046875,5133.405273,3477.669434,33607.250000,25603.095703,55919.785156,51394.890625,189899.859375,174880.921875,38709.437500,31317.246094,146007.765625,139914.156250,117472.421875,112255.085938,136131.921875,125573.429688,36468.367188,28731.617188,254269.265625,225961.656250,13326.658203,9391.608398
Pro_262,Pro_258,RT,427.615326,427.617828,427.619293,427.549774,427.655579,427.602203,427.651825,427.632843,427.622437,427.665100,428.379150,427.655792,427.590057,427.616302,427.628082,427.580902,427.613190,427.592682,427.575531,427.622894,427.606323,427.632660,427.576355,427.639374,427.592377,427.501465,427.670502,427.591705,427.617981,427.629456,427.441895,427.485046,427.656586,427.604340,427.616180,427.580353,427.523407,427.539673,427.551819,427.520477,427.578827,427.556030,427.562622,427.549561,427.526398,427.520508,427.530975,427.605988,427.603027,427.641357,427.577484,427.637848
Pro_262,Pro_258,peak_apex_int,29105.828125,20859.861328,59323.992188,50344.496094,66126.859375,53105.054688,74756.945312,59839.980469,48922.476562,35156.988281,8055.330566,7589.946289,38998.054688,34971.566406,7584.390137,6117.524414,22356.566406,20147.085938,2638.727051,2170.729980,21463.382812,20211.937500,54947.378906,49031.992188,7080.817383,6270.963379,26867.738281,25363.847656,38563.558594,38737.171875,1523.132202,878.116943,8602.499023,6574.005859,14923.525391,13818.875977,51036.835938,45038.355469,10135.549805,8290.901367,37840.351562,36157.808594,29843.886719,29576.289062,33555.019531,33702.214844,10194.508789,8189.213867,67430.882812,58024.972656,3488.642822,2617.190918
Ser_362,Ser_362,RT,598.442444,598.352112,598.371216,598.364258,598.418579,598.462646,598.465210,598.446289,598.440613,598.413513,599.102234,598.423096,598.403137,598.422241,598.364929,598.446777,598.436646,598.406311,598.351807,598.379761,598.477844,598.444946,598.385315,598.401123,598.419006,598.369873,598.387451,598.432129,598.333923,598.462891,598.304199,598.193665,598.350525,598.334167,598.345032,598.419617,598.384155,598.348694,598.350464,598.336182,598.336243,598.267639,598.312500,598.302063,598.321777,598.224243,598.310242,598.376038,598.367249,598.428467,598.470337,598.214783
Ser_362,Ser_362,peak_apex_int,181094.875000,160777.765625,658524.000000,636535.125000,661526.125000,645677.312500,964555.000000,895656.625000,537327.062500,501332.437500,826295.250000,926362.750000,427248.625000,420278.375000,79411.273438,71248.757812,242357.031250,245167.140625,20665.546875,18950.693359,258420.562500,253686.843750,713374.500000,718007.250000,76665.367188,68838.640625,406118.593750,435996.500000,655073.562500,676326.125000,14163.814453,10690.767578,34695.910156,38573.195312,188872.890625,210095.421875,802863.000000,827807.125000,129152.757812,127709.984375,645890.062500,661623.375000,565374.562500,583653.937500,640272.062500,645323.312500,37354.964844,39275.082031,556933.937500,566255.000000,13191.433594,12014.273438
Ser_363,Ser_362,RT,598.442444,598.352112,598.371216,598.364258,598.418579,598.462646,598.465210,598.446289,598.440613,598.413513,599.102234,598.423096,598.403137,598.422241,598.364929,598.446777,598.436646,598.406311,598.351807,598.379761,598.477844,598.444946,598.385315,598.401123,598.419006,598.369873,598.387451,598.432129,598.333923,598.462891,598.304199,598.193665,598.350525,598.334167,598.345032,598.419617,598.384155,598.348694,598.350464,598.336182,598.336243,598.267639,598.312500,598.302063,598.321777,598.224243,598.310242,598.376038,598.367249,598.428467,598.470337,598.214783
Ser_363,Ser_362,peak_apex_int,175027.453125,157656.046875,650099.562500,626767.687500,657092.562500,636298.875000,940571.937500,864816.312500,529441.562500,498055.531250,273597.750000,307254.937500,420666.906250,418259.125000,75880.218750,68460.000000,237618.421875,244252.062500,18897.843750,18410.357422,252720.578125,250079.906250,714147.687500,720083.500000,80156.046875,69112.312500,407409.125000,433716.562500,647878.687500,657135.875000,12213.469727,9834.538086,30597.550781,32028.923828,189147.953125,208468.000000,784638.812500,810443.312500,128464.562500,125784.023438,663895.000000,670435.937500,583214.500000,602922.250000,665796.250000,661990.375000,33387.621094,34973.175781,549041.500000,552748.437500,11421.402344,10713.034180
Ser_364,Ser_362,RT,598.442444,598.352112,598.371216,598.364258,598.418579,598.462646,598.465210,598.446289,598.440613,598.413513,599.102234,598.423096,598.403137,598.422241,598.364929,598.446777,598.436646,598.406311,598.351807,598.379761,598.477844,598.444946,598.385315,598.401123,598.419006,598.369873,598.387451,598.432129,598.333923,598.462891,598.304199,598.193665,598.350525,598.334167,598.345032,598.419617,598.384155,598.348694,598.350464,598.336182,598.336243,598.267639,598.312500,598.302063,598.321777,598.224243,598.310242,598.376038,598.367249,598.428467,598.470337,598.214783
Ser_364,Ser_362,peak_apex_int,64762.187500,57252.406250,239097.468750,231736.843750,241707.265625,233489.765625,344297.593750,319355.468750,199381.625000,184564.734375,124687.617188,142005.843750,155416.687500,154038.312500,27732.054688,24479.541016,88507.750000,89991.835938,6710.615234,6711.283691,92634.375000,91895.085938,267538.656250,262671.968750,29292.599609,25360.458984,150145.000000,161022.140625,236251.906250,242276.718750,4459.105957,3641.055176,11556.196289,11731.994141,67475.765625,76754.054688,290501.531250,299349.062500,48588.937500,45598.722656,241895.656250,249817.609375,213138.484375,218487.875000,243120.343750,244450.375000,12393.467773,13659.500977,201621.921875,205073.859375,4436.908691,3749.797363
Ser_390,Ser_390,RT,598.389893,598.309814,598.339783,598.361328,598.397217,598.438232,598.477356,598.459045,598.429749,598.382385,599.138184,598.467957,598.404663,598.440491,598.345581,598.400208,598.434509,598.402283,598.510132,598.468201,598.425964,598.447571,598.345886,598.410095,598.357971,598.358826,598.422607,598.420715,598.357300,598.453796,598.154785,598.218140,598.352661,598.487854,598.361023,598.462524,598.424988,598.353333,598.374939,598.373413,598.366394,598.303528,598.318542,598.327637,598.293274,598.237000,598.361938,598.409546,598.416443,598.445679,598.264709,598.180054
Ser_390,Ser_390,peak_apex_int,132360.500000,116221.085938,495612.812500,473804.031250,496163.062500,485884.718750,746075.687500,687213.875000,403522.000000,377340.093750,624414.375000,710151.625000,316130.000000,314454.406250,57899.160156,51226.351562,179176.953125,181805.703125,14824.073242,14013.431641,188338.562500,187099.250000,538570.812500,545699.125000,57035.925781,50407.187500,300200.062500,326522.093750,499952.281250,515453.468750,10136.927734,8216.546875,26430.191406,28423.896484,140509.796875,156458.062500,608221.562500,634383.875000,96765.585938,93053.132812,485586.406250,506310.031250,431087.500000,439397.500000,485251.125000,483855.187500,27388.708984,29464.806641,420319.937500,428464.687500,10345.652344,9386.806641
Ser_391,Ser_390,RT,598.389893,598.309814,598.339783,598.361328,598.397217,598.438232,598.477356,598.459045,598.429749,598.382385,599.138184,598.467957,598.404663,598.440491,598.345581,598.400208,598.434509,598.402283,598.510132,598.468201,598.425964,598.447571,598.345886,598.410095,598.357971,598.358826,598.422607,598.420715,598.357300,598.453796,598.154785,598.218140,598.352661,598.487854,598.361023,598.462524,598.424988,598.353333,598.374939,598.373413,598.366394,598.303528,598.318542,598.327637,598.293274,598.237000,598.361938,598.409546,598.416443,598.445679,598.264709,598.180054
Ser_391,Ser_390,peak_apex_int,130155.890625,114476.703125,502790.250000,479466.406250,499075.937500,485870.500000,723973.062500,676901.875000,399797.250000,379142.812500,219471.031250,243097.265625,316594.625000,314837.656250,57499.855469,51479.238281,179586.234375,181814.515625,14700.566406,13046.097656,188853.984375,187404.890625,542596.375000,558009.437500,60222.742188,52012.937500,305429.875000,326994.187500,492859.375000,501407.437500,9379.823242,7306.814941,22746.183594,24192.683594,138547.562500,154337.296875,605178.500000,624691.937500,96378.312500,93060.015625,502113.781250,520369.406250,450535.906250,460386.031250,510725.218750,507911.437500,25218.511719,26665.011719,418176.718750,424860.812500,8690.030273,7562.325684
Ser_392,Ser_390,RT,598.389893,598.309814,598.339783,598.361328,598.397217,598.438232,598.477356,598.459045,598.429749,598.382385,599.138184,598.467957,598.404663,598.440491,598.345581,598.400208,598.434509,598.402283,598.510132,598.468201,598.425964,598.447571,598.345886,598.410095,598.357971,598.358826,598.422607,598.420715,598.357300,598.453796,598.154785,598.218140,598.352661,598.487854,598.361023,598.462524,598.424988,598.353333,598.374939,598.373413,598.366394,598.303528,598.318542,598.327637,598.293274,598.237000,598.361938,598.409546,598.416443,598.445679,598.264709,598.180054
Ser_392,Ser_390,peak_apex_int,49435.996094,43702.117188,188313.515625,181369.187500,191636.562500,184096.031250,280422.843750,256584.578125,151285.875000,143435.937500,99794.781250,113535.710938,120694.125000,117767.625000,21358.988281,19048.369141,67627.789062,68184.710938,5547.903320,5371.149414,70546.007812,71844.109375,211440.671875,211947.281250,22696.421875,19337.296875,115777.679688,123602.390625,188653.296875,192550.906250,3542.955078,2939.538086,9050.535156,9391.049805,53210.742188,58266.039062,233648.218750,238159.031250,37491.394531,36632.789062,190538.312500,199142.984375,170085.546875,173978.265625,196103.640625,192204.078125,9732.539062,10275.801758,159430.203125,161865.453125,3375.333496,3048.690186
Ser_393,Ser_390,RT,598.389893,598.309814,598.339783,598.361328,598.397217,598.438232,598.477356,598.459045,598.429749,598.382385,599.138184,598.467957,598.404663,598.440491,598.345581,598.400208,598.434509,598.402283,598.510132,598.468201,598.425964,598.447571,598.345886,598.410095,598.357971,598.358826,598.422607,598.420715,598.357300,598.453796,598.154785,598.218140,598.352661,598.487854,598.361023,598.462524,598.424988,598.353333,598.374939,598.373413,598.366394,598.303528,598.318542,598.327637,598.293274,598.237000,598.361938,598.409546,598.416443,598.445679,598.264709,598.180054
Ser_393,Ser_390,peak_apex_int,17890.132812,16179.481445,70582.007812,67284.351562,70118.453125,66875.414062,101554.804688,94921.976562,56113.738281,52962.085938,21754.908203,25541.337891,44804.968750,43596.640625,7545.802246,6757.460449,25037.769531,24901.394531,1986.027710,1726.783813,26613.353516,27324.410156,75925.789062,78352.937500,8275.372070,7216.512695,43758.019531,46345.726562,67482.164062,70645.062500,1442.927979,1138.424438,2916.165771,3276.420410,19429.791016,21188.630859,83609.453125,86714.695312,13346.020508,12736.949219,69793.164062,73910.187500,63111.050781,63850.792969,72595.546875,72396.820312,3800.310059,3511.371826,57540.878906,59394.187500,1444.779297,1159.118042
Thr_376,Thr_376,RT,621.211487,621.050171,621.116272,621.083618,621.197571,621.263733,621.102844,621.131531,621.032715,621.198608,621.953186,621.168884,621.167908,621.127502,621.038940,621.188843,621.143921,621.172180,621.101929,621.152222,621.200623,621.033325,621.195129,621.091858,621.168823,620.936401,621.076843,621.251343,621.166992,621.197937,621.202820,620.977722,620.940186,621.096558,621.045410,621.284058,621.124939,621.067749,621.197388,621.076416,621.174255,621.178833,621.085632,621.071838,621.115051,621.015442,620.917053,620.977356,621.156128,621.191040,621.070007,620.888428
Thr_376,Thr_376,peak_apex_int,9260.805664,10639.519531,52298.746094,53131.894531,53130.855469,53658.175781,92586.398438,89486.875000,44370.125000,46044.714844,81914.351562,103184.335938,36498.296875,36005.500000,6733.247070,6022.453613,24683.474609,23592.406250,2372.865479,2052.169678,21042.542969,21354.203125,96635.867188,94930.851562,7595.001465,7400.564941,43924.152344,48809.371094,85168.250000,90025.375000,1470.398438,1448.601562,2247.219727,2670.308838,21014.896484,21235.126953,117539.992188,122835.679688,16967.060547,16442.167969,109252.656250,111996.351562,89361.750000,92911.421875,121280.125000,118618.984375,2750.414062,2668.869873,39939.906250,43171.117188,1342.312500,1157.901733
Thr_377,Thr_376,RT,621.211487,621.050171,621.116272,621.083618,621.197571,621.263733,621.102844,621.131531,621.032715,621.198608,621.953186,621.168884,621.167908,621.127502,621.038940,621.188843,621.143921,621.172180,621.101929,621.152222,621.200623,621.033325,621.195129,621.091858,621.168823,620.936401,621.076843,621.251343,621.166992,621.197937,621.202820,620.977722,620.940186,621.096558,621.045410,621.284058,621.124939,621.067749,621.197388,621.076416,621.174255,621.178833,621.085632,621.071838,621.115051,621.015442,620.917053,620.977356,621.156128,621.191040,621.070007,620.888428
Thr_377,Thr_376,peak_apex_int,12218.498047,11979.106445,62928.718750,63076.437500,63075.460938,64823.535156,112531.734375,108387.195312,53028.507812,55364.617188,28592.876953,35630.386719,44366.605469,42669.007812,8289.564453,7355.242188,28424.054688,27914.902344,2625.607666,2422.890381,24731.751953,26261.001953,116927.156250,114378.851562,9102.753906,8146.826660,53527.792969,55865.980469,98609.398438,106147.531250,1870.410156,1433.400879,2771.979980,3012.830811,25878.000000,25173.474609,140794.125000,147172.078125,21470.978516,19418.482422,133031.265625,131655.828125,106996.390625,112712.656250,145091.312500,141140.671875,2849.393799,3018.918945,47878.609375,52763.957031,1697.552246,1396.511597
Thr_378,Thr_376,RT,621.211487,621.050171,621.116272,621.083618,621.197571,621.263733,621.102844,621.131531,621.032715,621.198608,621.953186,621.168884,621.167908,621.127502,621.038940,621.188843,621.143921,621.172180,621.101929,621.152222,621.200623,621.033325,621.195129,621.091858,621.168823,620.936401,621.076843,621.251343,621.166992,621.197937,621.202820,620.977722,620.940186,621.096558,621.045410,621.284058,621.124939,621.067749,621.197388,621.076416,621.174255,621.178833,621.085632,621.071838,621.115051,621.015442,620.917053,620.977356,621.156128,621.191040,621.070007,620.888428
Thr_378,Thr_376,peak_apex_int,5310.359375,5923.963867,30647.275391,30977.945312,29846.183594,32056.417969,53469.570312,51604.371094,25886.279297,25297.175781,12980.275391,16368.041992,21344.296875,21196.677734,3697.368408,3656.516357,12893.188477,13928.928711,1273.883545,1169.552490,12033.312500,12660.237305,53909.531250,54529.878906,4351.774902,4000.829590,24430.072266,26380.296875,46287.925781,49815.953125,988.380005,678.842590,1334.604126,1593.822144,11893.297852,12221.249023,68125.492188,69307.882812,9715.545898,9029.865234,62968.894531,62758.355469,49886.863281,52850.113281,67460.109375,67136.531250,1468.015137,1499.219116,22704.263672,24971.947266,726.879822,668.812561
Thr_379,Thr_376,RT,621.211487,621.050171,621.116272,621.083618,621.197571,621.263733,621.102844,621.131531,621.032715,621.198608,621.953186,621.168884,621.167908,621.127502,621.038940,621.188843,621.143921,621.172180,621.101929,621.152222,621.200623,621.033325,621.195129,621.091858,621.168823,620.936401,621.076843,621.251343,621.166992,621.197937,621.202820,620.977722,620.940186,621.096558,621.045410,621.284058,621.124939,621.067749,621.197388,621.076416,621.174255,621.178833,621.085632,621.071838,621.115051,621.015442,620.917053,620.977356,621.156128,621.191040,621.070007,620.888428
Thr_379,Thr_376,peak_apex_int,1970.593384,2020.443115,10978.772461,11128.468750,11391.430664,11608.533203,19140.671875,19974.607422,9566.147461,9513.523438,3026.059814,3937.622314,7655.532227,7440.587402,1438.042358,1453.660767,4903.749512,4965.252930,530.470825,503.026337,4230.938965,4458.902344,20715.658203,20675.636719,1806.091553,1664.605347,8959.208008,9891.666992,16897.164062,18605.681641,388.133209,304.945831,514.323608,540.861023,4627.766113,4309.176270,24496.789062,24555.982422,3404.649414,3613.636230,22931.818359,22968.533203,18836.917969,19718.714844,24649.375000,23749.574219,578.825684,604.453857,8365.676758,9166.022461,291.396210,343.248566
Thr_404,Thr_404,RT,621.320007,621.020081,621.201904,621.095520,621.108765,621.194031,621.161011,621.107788,621.121765,621.170105,621.974487,621.131836,621.172180,621.207520,620.951050,621.071350,621.220642,621.184448,620.844910,621.115601,621.162048,621.222168,621.220703,621.116760,621.166321,621.239624,621.187683,621.142456,621.211914,621.199890,621.037598,620.916260,621.020325,621.002686,621.131104,621.114258,621.130127,621.096985,621.205994,621.072815,621.166565,621.207703,621.138733,621.082275,621.122986,621.032959,620.914001,621.345215,621.156372,621.202637,621.039307,620.988586
Thr_404,Thr_404,peak_apex_int,11067.913086,11266.607422,57732.167969,60645.355469,57505.863281,62489.351562,104474.890625,103338.460938,50121.054688,50249.867188,101053.320312,126163.617188,40535.464844,39834.222656,7629.051270,7448.423828,24643.095703,25523.082031,2512.879395,2321.747559,24288.412109,24425.712891,111092.750000,107097.250000,8618.459961,7851.930664,49488.398438,52309.800781,94565.960938,100918.718750,1837.147827,1348.265015,3052.079834,2896.567139,23912.607422,24196.986328,134833.953125,138441.843750,18567.644531,17962.318359,128621.257812,128026.093750,101748.148438,104313.726562,138149.750000,135727.375000,2927.318848,2996.841309,43784.535156,49219.042969,1460.342163,1360.143555
Thr_405,Thr_404,RT,621.320007,621.020081,621.201904,621.095520,621.108765,621.194031,621.161011,621.107788,621.121765,621.170105,621.974487,621.131836,621.172180,621.207520,620.951050,621.071350,621.220642,621.184448,620.844910,621.115601,621.162048,621.222168,621.220703,621.116760,621.166321,621.239624,621.187683,621.142456,621.211914,621.199890,621.037598,620.916260,621.020325,621.002686,621.131104,621.114258,621.130127,621.096985,621.205994,621.072815,621.166565,621.207703,621.138733,621.082275,621.122986,621.032959,620.914001,621.345215,621.156372,621.202637,621.039307,620.988586
Thr_405,Thr_404,peak_apex_int,13847.166992,15161.042969,77563.687500,77992.062500,77484.632812,80340.421875,136031.875000,136315.000000,64170.378906,66346.531250,35317.640625,44936.929688,54421.597656,51691.906250,10011.805664,9146.135742,34757.433594,33553.558594,3165.875244,3034.387207,30729.689453,31897.394531,146087.046875,141952.218750,11680.980469,10702.834961,65593.757812,67802.406250,124532.968750,130026.117188,2572.954590,2078.111816,3938.995850,3869.535645,30757.900391,32008.033203,175574.531250,182522.218750,25036.064453,22608.861328,166630.062500,167656.843750,131935.375000,137657.984375,179973.062500,176996.687500,3378.744629,3519.594482,57286.046875,62887.660156,1847.477539,1674.045532
Thr_406,Thr_404,RT,621.320007,621.020081,621.201904,621.095520,621.108765,621.194031,621.161011,621.107788,621.121765,621.170105,621.974487,621.131836,621.172180,621.207520,620.951050,621.071350,621.220642,621.184448,620.844910,621.115601,621.162048,621.222168,621.220703,621.116760,621.166321,621.239624,621.187683,621.142456,621.211914,621.199890,621.037598,620.916260,621.020325,621.002686,621.131104,621.114258,621.130127,621.096985,621.205994,621.072815,621.166565,621.207703,621.138733,621.082275,621.122986,621.032959,620.914001,621.345215,621.156372,621.202637,621.039307,620.988586
Thr_406,Thr_404,peak_apex_int,7536.316406,8225.118164,40964.613281,41213.871094,41029.304688,43583.082031,73264.812500,73372.570312,34845.621094,34784.812500,16455.152344,20767.744141,28352.076172,28729.390625,5327.823730,4897.913086,18214.619141,18754.425781,1620.110840,1693.450073,16076.917969,16410.966797,76791.523438,75827.609375,6173.010254,5659.429199,34036.636719,36601.843750,64731.992188,69563.296875,1407.279175,1039.958374,1904.377075,1962.152466,16020.462891,16622.320312,94747.164062,95468.085938,13909.260742,12112.658203,86977.265625,88777.437500,68414.617188,72098.820312,94136.664062,91979.718750,2082.758057,1925.285034,31073.337891,34287.675781,1179.618530,900.443298
Thr_407,Thr_404,RT,621.320007,621.020081,621.201904,621.095520,621.108765,621.194031,621.161011,621.107788,621.121765,621.170105,621.974487,621.131836,621.172180,621.207520,620.951050,621.071350,621.220642,621.184448,620.844910,621.115601,621.162048,621.222168,621.220703,621.116760,621.166321,621.239624,621.187683,621.142456,621.211914,621.199890,621.037598,620.916260,621.020325,621.002686,621.131104,621.114258,621.130127,621.096985,621.205994,621.072815,621.166565,621.207703,621.138733,621.082275,621.122986,621.032959,620.914001,621.345215,621.156372,621.202637,621.039307,620.988586
Thr_407,Thr_404,peak_apex_int,2993.228760,3149.518311,15748.728516,15835.994141,15159.416016,16553.443359,28479.515625,27004.144531,13897.925781,13742.656250,3743.524170,5019.326172,10799.961914,10872.952148,2101.557861,1933.646362,7250.369629,6817.060547,779.172607,615.477600,6451.474609,6679.836914,29491.365234,29912.779297,2353.063965,2133.666992,12704.668945,14471.843750,23886.472656,27028.050781,507.005280,387.768524,728.029968,770.208313,6239.582520,6251.021484,35860.140625,36807.070312,5135.035645,4626.156738,33229.835938,33093.757812,25799.988281,27246.355469,35829.105469,34819.273438,891.411194,727.573059,12055.339844,12646.145508,443.483734,348.040283
Thr_408,Thr_404,RT,621.320007,621.020081,621.201904,621.095520,621.108765,621.194031,621.161011,621.107788,621.121765,621.170105,621.974487,621.131836,621.172180,621.207520,620.951050,621.071350,621.220642,621.184448,620.844910,621.115601,621.162048,621.222168,621.220703,621.116760,621.166321,621.239624,621.187683,621.142456,621.211914,621.199890,621.037598,620.916260,621.020325,621.002686,621.131104,621.114258,621.130127,621.096985,621.205994,621.072815,621.166565,621.207703,621.138733,621.082275,621.122986,621.032959,620.914001,621.345215,621.156372,621.202637,621.039307,620.988586
Thr_408,Thr_404,peak_apex_int,916.748047,927.747498,4823.730469,4498.534668,4457.279785,5078.960449,8305.054688,8107.864746,3910.783447,3934.691162,893.539001,1173.703857,3542.541992,3211.346191,744.527832,558.515198,2013.357788,2389.205566,215.800613,319.411896,1806.798828,1952.802124,8753.038086,8665.236328,719.344299,655.671692,3968.973633,3913.503418,7494.444336,7491.984375,170.261261,158.603882,240.698837,266.892944,1740.167480,1811.487183,10538.407227,10564.144531,1385.784058,1426.518555,9458.971680,10053.541992,7781.247070,7674.141113,10097.625977,10261.821289,243.375183,389.511108,3539.443604,3847.827148,166.709335,141.704819
Tyr_302,Tyr_302,RT,1066.094482,1066.008057,1066.099365,1066.148071,1066.075195,1066.044067,1066.106812,1066.069336,1066.018555,1066.095215,1066.665039,1066.145874,1066.044189,1065.957031,1065.895996,1065.878418,1065.953491,1065.965942,1065.848877,1065.806763,1066.027466,1065.835449,1066.120483,1066.062134,1065.881958,1065.864990,1065.884155,1066.028809,1065.963745,1066.080322,1065.769165,1065.666626,1065.987061,1065.977783,1065.965210,1065.871094,1066.076416,1066.016602,1065.812744,1065.792236,1065.973389,1065.978149,1065.848145,1065.951294,1065.843506,1065.956421,1065.928589,1066.080078,1066.119751,1066.158691,1065.765991,1065.872803
Tyr_302,Tyr_302,peak_apex_int,575627.562500,518193.406250,1981878.000000,1765771.750000,2404869.750000,2276165.750000,2790279.250000,2387337.500000,1618729.500000,1396012.000000,3565695.750000,3598500.000000,1040633.937500,984685.500000,149130.484375,131132.390625,464617.937500,423460.281250,51099.480469,47706.324219,489193.500000,479687.281250,1498833.500000,1499630.750000,129695.304688,119339.695312,656703.000000,631978.000000,1115237.750000,1138625.625000,29560.785156,25613.791016,132336.796875,130733.312500,313551.375000,326507.468750,1382812.000000,1381786.750000,193533.375000,181759.875000,1060871.250000,1060509.125000,812355.250000,824109.937500,951053.312500,981199.437500,152239.171875,140904.156250,2243713.500000,2035874.125000,57780.046875,50231.761719
Tyr_303,Tyr_302,RT,1066.094482,1066.008057,1066.099365,1066.148071,1066.075195,1066.044067,1066.106812,1066.069336,1066.018555,1066.095215,1066.665039,1066.145874,1066.044189,1065.957031,1065.895996,1065.878418,1065.953491,1065.965942,1065.848877,1065.806763,1066.027466,1065.835449,1066.120483,1066.062134,1065.881958,1065.864990,1065.884155,1066.028809,1065.963745,1066.080322,1065.769165,1065.666626,1065.987061,1065.977783,1065.965210,1065.871094,1066.076416,1066.016602,1065.812744,1065.792236,1065.973389,1065.978149,1065.848145,1065.951294,1065.843506,1065.956421,1065.928589,1066.080078,1066.119751,1066.158691,1065.765991,1065.872803
